date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:50:43	260542/260542	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/03/1920x925_bg3.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/03/1920x925_bg3.jpg	(from http://larissateixeira.adv.br/homepage-layout-2/)
09:50:45	23261/23261	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/brand3.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/brand3.jpg	(from http://larissateixeira.adv.br/homepage-layout-2/)
09:50:45	321166/321166	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/03/1773x1148_bg1.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/03/1773x1148_bg1.jpg	(from http://larissateixeira.adv.br/homepage-layout-2/)
09:50:45	10415/10415	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/brand4.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/brand4.jpg	(from http://larissateixeira.adv.br/homepage-layout-2/)
09:50:47	20253/20253	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/brand5.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/brand5.jpg	(from http://larissateixeira.adv.br/homepage-layout-2/)
09:50:48	2382/2382	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Sep%202020%2012:50:45%20GMT	http://larissateixeira.adv.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flarissateixeira.adv.br%2Fhomepage-layout-3-2%2F	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-json/oembed/1.0/embed4da8.json	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:50:49	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Sep%202020%2012:50:47%20GMT	http://larissateixeira.adv.br/?p=9	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/indexb5fb.html	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:50:49	2474/2474	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Sep%202020%2012:50:47%20GMT	http://larissateixeira.adv.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flarissateixeira.adv.br%2Fhomepage-layout-3-2%2F&format=xml	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-json/oembed/1.0/embed2712	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:50:57	11015/11015	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/brand5.png	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/brand5.png	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:50:59	5492/5492	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/brand1.png	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/brand1.png	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:50:59	94261/94261	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202018%2011:36:08%20GMT	https://velikorodnov.com/dev/dev_hicks_hynson/wp-content/uploads/2018/01/1920x1000_bg2.jpg?id=309	A:/Desktop/Nova%20pasta/Site%20Adv/velikorodnov.com/dev/dev_hicks_hynson/wp-content/uploads/2018/01/1920x1000_bg2731a.jpg	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:00	5260/5260	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/brand2.png	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/brand2.png	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:01	6809/6809	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/brand3.png	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/brand3.png	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:02	2346/2346	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/brand4.png	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/brand4.png	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:04	18572/18572	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/Depositphotos_74130817_original-360x280.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/Depositphotos_74130817_original-360x280.jpg	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:06	37838/37838	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:04%20GMT	http://larissateixeira.adv.br/practice/personal-injury/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice/personal-injury/index.html	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:06	19311/19311	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/cc05b123-e9ec-43a7-a95d-5db9f6b299c0-360x280.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/cc05b123-e9ec-43a7-a95d-5db9f6b299c0-360x280.jpg	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:07	37959/37959	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:04%20GMT	http://larissateixeira.adv.br/practice/industrial-injury/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice/industrial-injury/index.html	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:07	13566/13566	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/5487b860-8374-4803-81fc-b1af9953000d-360x280.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/5487b860-8374-4803-81fc-b1af9953000d-360x280.jpg	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:08	37948/37948	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:05%20GMT	http://larissateixeira.adv.br/practice/insurance-claims/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice/insurance-claims/index.html	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:08	14994/14994	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/d74e4a4d-28e7-454d-8138-77b4192d8fc2-360x280.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/d74e4a4d-28e7-454d-8138-77b4192d8fc2-360x280.jpg	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:09	27594/27594	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/0aa00607-b4ba-4414-90ad-f99a351d1af1-360x280.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/0aa00607-b4ba-4414-90ad-f99a351d1af1-360x280.jpg	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:10	37960/37960	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:07%20GMT	http://larissateixeira.adv.br/practice/truck-accidents/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice/truck-accidents/index.html	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:11	38019/38019	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:07%20GMT	http://larissateixeira.adv.br/practice/business-real-estate/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice/business-real-estate/index.html	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:12	32112/32112	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Aug%202020%2022:33:36%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/Larissa-Teixeira-_147-360x250.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/Larissa-Teixeira-_147-360x250.jpg	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:14	16503/16503	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Aug%202020%2016:58:38%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/1-foto-1-scaled-e1597424317986-360x250.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/1-foto-1-scaled-e1597424317986-360x250.jpg	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:15	2378/2378	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Sep%202020%2012:51:13%20GMT	http://larissateixeira.adv.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flarissateixeira.adv.br%2Fhomepage-layout-3%2F	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-json/oembed/1.0/embedb35c.json	(from http://larissateixeira.adv.br/homepage-layout-3/)
09:51:15	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Sep%202020%2012:51:13%20GMT	http://larissateixeira.adv.br/?p=751	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/indexf294.html	(from http://larissateixeira.adv.br/homepage-layout-3/)
09:51:16	92906/92906	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Aug%202020%2019:07:35%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2020/08/bg-1sobre-360x250.png	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2020/08/bg-1sobre-360x250.png	(from http://larissateixeira.adv.br/homepage-layout-3-2/)
09:51:16	2470/2470	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Sep%202020%2012:51:14%20GMT	http://larissateixeira.adv.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flarissateixeira.adv.br%2Fhomepage-layout-3%2F&format=xml	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-json/oembed/1.0/embed512e	(from http://larissateixeira.adv.br/homepage-layout-3/)
09:51:19	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Sep%202020%2012:51:16%20GMT	http://larissateixeira.adv.br/?p=2	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/index905b.html	(from http://larissateixeira.adv.br/pagina-exemplo/)
09:51:19	2387/2387	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Sep%202020%2012:51:16%20GMT	http://larissateixeira.adv.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flarissateixeira.adv.br%2Fpagina-exemplo%2F	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-json/oembed/1.0/embed03b9.json	(from http://larissateixeira.adv.br/pagina-exemplo/)
09:51:19	746/746	---MCZ	200	added ('OK')	application/rss+xml	etag:%225e073bcbf9af576590d023bac2f8fb92%22	http://larissateixeira.adv.br/pagina-exemplo/feed/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/pagina-exemplo/feed/index.html	(from http://larissateixeira.adv.br/pagina-exemplo/)
09:51:21	2479/2479	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Sep%202020%2012:51:19%20GMT	http://larissateixeira.adv.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flarissateixeira.adv.br%2Fpagina-exemplo%2F&format=xml	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-json/oembed/1.0/embed785a	(from http://larissateixeira.adv.br/pagina-exemplo/)
09:51:22	0/0	---M-Z	302	error ('Found')	text/html	date:Sat,%2012%20Sep%202020%2012:51:20%20GMT	http://larissateixeira.adv.br/wp-admin/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-admin/index.html	(from http://larissateixeira.adv.br/pagina-exemplo/)
09:51:23	2423/2423	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Sep%202020%2012:51:20%20GMT	http://larissateixeira.adv.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flarissateixeira.adv.br%2Fpractice-areas-overview-v1%2F	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-json/oembed/1.0/embed1310.json	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:23	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Sep%202020%2012:51:22%20GMT	http://larissateixeira.adv.br/?p=12	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/index678b.html	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:24	2515/2515	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Sep%202020%2012:51:22%20GMT	http://larissateixeira.adv.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flarissateixeira.adv.br%2Fpractice-areas-overview-v1%2F&format=xml	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-json/oembed/1.0/embedeb5f	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:25	18735/18735	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/Depositphotos_74130817_original-320x305.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/Depositphotos_74130817_original-320x305.jpg	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:26	25739/25739	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/cc05b123-e9ec-43a7-a95d-5db9f6b299c0-640x305.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/cc05b123-e9ec-43a7-a95d-5db9f6b299c0-640x305.jpg	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:27	13454/13454	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/5487b860-8374-4803-81fc-b1af9953000d-320x305.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/5487b860-8374-4803-81fc-b1af9953000d-320x305.jpg	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:28	27073/27073	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/d74e4a4d-28e7-454d-8138-77b4192d8fc2-640x305.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/d74e4a4d-28e7-454d-8138-77b4192d8fc2-640x305.jpg	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:32	38019/38019	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:30%20GMT	http://larissateixeira.adv.br/practice/automobile-accidents/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice/automobile-accidents/index.html	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:32	52654/52654	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/0aa00607-b4ba-4414-90ad-f99a351d1af1-640x305.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/0aa00607-b4ba-4414-90ad-f99a351d1af1-640x305.jpg	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:32	21768/21768	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/584b6270-7042-4963-aa98-8d4774dea087-320x305.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/584b6270-7042-4963-aa98-8d4774dea087-320x305.jpg	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:34	38098/38098	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:32%20GMT	http://larissateixeira.adv.br/practice/maritime-offshore-injury/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice/maritime-offshore-injury/index.html	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:35	36140/36140	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/1d6019d5-b602-4437-bb23-6c3f405a5d28-640x305.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/1d6019d5-b602-4437-bb23-6c3f405a5d28-640x305.jpg	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:36	37983/37983	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:33%20GMT	http://larissateixeira.adv.br/practice/railroad-accidents/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice/railroad-accidents/index.html	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:37	37944/37944	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:34%20GMT	http://larissateixeira.adv.br/practice/estate-planning/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice/estate-planning/index.html	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:37	26445/26445	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/c2960ceb-5abb-4953-9f2d-b6969bfd9f7d-320x305.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/c2960ceb-5abb-4953-9f2d-b6969bfd9f7d-320x305.jpg	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:38	22452/22452	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/cbfd1f42-f32f-4055-b6bd-1fe3d3ef4f55-320x305.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/cbfd1f42-f32f-4055-b6bd-1fe3d3ef4f55-320x305.jpg	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:38	12636/12636	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/25d224a1-89fc-48ae-99ed-7b3bae74cb64-320x305.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/25d224a1-89fc-48ae-99ed-7b3bae74cb64-320x305.jpg	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:40	37988/37988	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:36%20GMT	http://larissateixeira.adv.br/practice/airplane-accidents/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice/airplane-accidents/index.html	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:41	38100/38100	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:37%20GMT	http://larissateixeira.adv.br/practice/medical-pharmaceutical-injury/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice/medical-pharmaceutical-injury/index.html	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:42	17582/17582	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/Depositphotos_3359886_XXL-320x305.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/Depositphotos_3359886_XXL-320x305.jpg	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:43	37944/37944	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:40%20GMT	http://larissateixeira.adv.br/practice/elder-law/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice/elder-law/index.html	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:43	52651/52651	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jul%202020%2021:40:08%20GMT	http://larissateixeira.adv.br/wp-content/uploads/2018/01/38288f67-953a-47a6-b32a-67ef42ab0494-640x305.jpg	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-content/uploads/2018/01/38288f67-953a-47a6-b32a-67ef42ab0494-640x305.jpg	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:44	2423/2423	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Sep%202020%2012:51:42%20GMT	http://larissateixeira.adv.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flarissateixeira.adv.br%2Fpractice-areas-overview-v2%2F	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-json/oembed/1.0/embed2910.json	(from http://larissateixeira.adv.br/practice-areas-overview-v2/)
09:51:44	37822/37822	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:42%20GMT	http://larissateixeira.adv.br/practice/criminal-defense/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice/criminal-defense/index.html	(from http://larissateixeira.adv.br/practice-areas-overview-v1/)
09:51:44	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Sep%202020%2012:51:42%20GMT	http://larissateixeira.adv.br/?p=378	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/indexe8d3.html	(from http://larissateixeira.adv.br/practice-areas-overview-v2/)
09:51:47	2515/2515	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Sep%202020%2012:51:44%20GMT	http://larissateixeira.adv.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flarissateixeira.adv.br%2Fpractice-areas-overview-v2%2F&format=xml	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-json/oembed/1.0/embedb148	(from http://larissateixeira.adv.br/practice-areas-overview-v2/)
09:51:48	30508/30508	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:46%20GMT	http://larissateixeira.adv.br/practice_categories/criminal-defense/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice_categories/criminal-defense/index.html	(from http://larissateixeira.adv.br/practice-areas-overview-v2/)
09:51:48	48939/48939	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:46%20GMT	http://larissateixeira.adv.br/practice_categories/business-real-estate/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice_categories/business-real-estate/index.html	(from http://larissateixeira.adv.br/practice-areas-overview-v2/)
09:51:49	27462/27462	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:47%20GMT	http://larissateixeira.adv.br/practice_categories/industrial-injury/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice_categories/industrial-injury/index.html	(from http://larissateixeira.adv.br/practice-areas-overview-v2/)
09:51:49	30706/30706	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:47%20GMT	http://larissateixeira.adv.br/practice_categories/overtime-violations/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice_categories/overtime-violations/index.html	(from http://larissateixeira.adv.br/practice-areas-overview-v2/)
09:51:51	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Sep%202020%2012:51:48%20GMT	http://larissateixeira.adv.br/?p=380	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/index0dc6.html	(from http://larissateixeira.adv.br/practice-areas-overview-v3/)
09:51:51	2423/2423	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Sep%202020%2012:51:48%20GMT	http://larissateixeira.adv.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flarissateixeira.adv.br%2Fpractice-areas-overview-v3%2F	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-json/oembed/1.0/embed0f5f.json	(from http://larissateixeira.adv.br/practice-areas-overview-v3/)
09:51:51	31056/31056	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202020%2012:51:48%20GMT	http://larissateixeira.adv.br/practice_categories/partnership-disputes/	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/practice_categories/partnership-disputes/index.html	(from http://larissateixeira.adv.br/practice-areas-overview-v2/)
09:51:53	2515/2515	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Sep%202020%2012:51:51%20GMT	http://larissateixeira.adv.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flarissateixeira.adv.br%2Fpractice-areas-overview-v3%2F&format=xml	A:/Desktop/Nova%20pasta/Site%20Adv/larissateixeira.adv.br/wp-json/oembed/1.0/embed62e4	(from http://larissateixeira.adv.br/practice-areas-overview-v3/)
